Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,model_id,contrast_name,comparison_label,padj_plot,log_padj,significant,direction
Gene_0947,837.640734297253,-0.01286018641626627,0.18696259877050644,-0.06878480776816726,0.9451609110883287,0.9835459039459477,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9835459039459477,0.007205365927467071,FALSE,NS
Gene_1053,10.003021221917109,0.052434419920409876,0.7721302176050134,0.0679087784998889,0.9458582506548742,0.9839731208461113,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9839731208461113,0.007016765011394719,FALSE,NS
Gene_2226,65961.02921913806,0.01264552574925085,0.1871472646599941,0.06756992025624858,0.9461280008135685,0.9839731208461113,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9839731208461113,0.007016765011394719,FALSE,NS
Gene_1192,151.56706907307006,0.017793637560428125,0.26869385793580736,0.06622271791817115,0.9472005101888791,0.9845094074156017,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9845094074156017,0.006780129633364332,FALSE,NS
Gene_2458,283.04044045617786,0.013446141187163219,0.20249618947521675,0.06640194673297235,0.947057820356844,0.9845094074156017,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9845094074156017,0.006780129633364332,FALSE,NS
Gene_1449,106.2515801021628,0.017096953403840046,0.2653112895388836,0.06444110777779151,0.9486189987553192,0.984849454410696,Brain,Treatment vs Control,Brain | Treatment vs Control,0.984849454410696,0.0066301513456204775,FALSE,NS
Gene_2704,132.9952708746434,0.01659941514063769,0.2552483916463562,0.06503239857290068,0.9481482045134726,0.984849454410696,Brain,Treatment vs Control,Brain | Treatment vs Control,0.984849454410696,0.0066301513456204775,FALSE,NS
Gene_3342,631.7820641092816,0.012755937942734732,0.19801539035541849,0.06441892178097398,0.9486366639155237,0.984849454410696,Brain,Treatment vs Control,Brain | Treatment vs Control,0.984849454410696,0.0066301513456204775,FALSE,NS
Gene_0511,460.2910924129788,0.011716559816262212,0.1818987697050795,0.06441252920654046,0.9486417538808911,0.984849454410696,Brain,Treatment vs Control,Brain | Treatment vs Control,0.984849454410696,0.0066301513456204775,FALSE,NS
Gene_0304,39.26926458330322,0.02689941388639764,0.4272770342794412,0.06295544044804734,0.9498019872652691,0.9854753013409601,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9854753013409601,0.006354255834814673,FALSE,NS
Gene_2007,55.510650134808806,0.026614288609677777,0.4216588857601541,0.06311805468464948,0.9496724974049027,0.9854753013409601,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9854753013409601,0.006354255834814673,FALSE,NS
Gene_0538,12.390538243079334,0.03910828330991387,0.6523675942482962,0.05994823111190431,0.9521968660691456,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_1552,40.69110556402371,-0.027056153044007374,0.45221900855779057,-0.05982975622872292,0.9522912259774546,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_3088,43.70718921919754,-0.024083453559689202,0.3941159159396336,-0.06110753863433936,0.9512735654110289,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_1539,66.33022162881771,0.02205295710254208,0.3630774874811562,0.06073898234653459,0.9515670855543407,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_0439,159.73328148065605,0.014890165757722514,0.24424916662376486,0.060963015610443996,0.9513886635128165,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_0295,431.9118174547774,0.012678213690305785,0.21285040909966702,0.05956396205172067,0.9525029214994932,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_2653,688.4798152235791,0.012171832419627562,0.20206615264826233,0.06023686926337999,0.9519669815897611,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_0012,1520.167528996005,-0.012091930928858666,0.19903046356932455,-0.06075417155749582,0.9515549886576885,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_1286,2629.283264106832,0.011416649063391656,0.187932373530664,0.0607487089579532,0.9515593391458584,0.9856746650343015,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9856746650343015,0.006266406047957039,FALSE,NS
Gene_3243,50.44382517350125,0.024646490371773466,0.41843093392326886,0.05890217088082952,0.9530300289430272,0.985699719595908,Brain,Treatment vs Control,Brain | Treatment vs Control,0.985699719595908,0.006255366990193449,FALSE,NS
Gene_2443,45.40130500135858,0.02306798546823771,0.39439076436685744,0.0584901766279196,0.9533581870152835,0.985699719595908,Brain,Treatment vs Control,Brain | Treatment vs Control,0.985699719595908,0.006255366990193449,FALSE,NS
Gene_3039,530.9206442081385,0.013378282862069544,0.22875268139180926,0.05848361112390689,0.9533634165774901,0.985699719595908,Brain,Treatment vs Control,Brain | Treatment vs Control,0.985699719595908,0.006255366990193449,FALSE,NS
Gene_1943,5.687872520992726,0.07448018486215421,1.2999221750839192,0.057295879930155044,0.9543095023030098,0.9858131464047453,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9858131464047453,0.0062053945674090975,FALSE,NS
Gene_0638,10.17661208292222,-0.04798506641813149,0.8362237012899317,-0.05738304994717475,0.9542400649347471,0.9858131464047453,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9858131464047453,0.0062053945674090975,FALSE,NS
Gene_1929,86.59941103422037,0.01816026652428851,0.31488769339778677,0.057672201565995375,0.9540097367658763,0.9858131464047453,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9858131464047453,0.0062053945674090975,FALSE,NS
Gene_1098,2069.0086746181405,0.010397099868609993,0.1830459685415098,0.05680048542698287,0.9547041272493284,0.9859327669257083,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9859327669257083,0.006152699611239389,FALSE,NS
Gene_1741,7.295629779836407,-0.045644003309178525,0.8284026220364976,-0.05509881559400418,0.9560597397321462,0.9861125796408213,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9861125796408213,0.0060735009555877755,FALSE,NS
Gene_0783,17.17490989940257,0.03322568645482171,0.5977846933960872,0.05558136034909587,0.9556753138338374,0.9861125796408213,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9861125796408213,0.0060735009555877755,FALSE,NS
Gene_0811,25.798802190999996,-0.028448113190770095,0.5151989368515814,-0.055217724952265256,0.9559650080083212,0.9861125796408213,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9861125796408213,0.0060735009555877755,FALSE,NS
Gene_3038,110.63644028086208,-0.014939497904764114,0.26574233075944514,-0.05621798326999556,0.9551681552398907,0.9861125796408213,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9861125796408213,0.0060735009555877755,FALSE,NS
Gene_2958,4285.232456295947,-0.009673689519926318,0.17642548458462956,-0.05483158820678168,0.9562726344989751,0.9861125796408213,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9861125796408213,0.0060735009555877755,FALSE,NS
Gene_0594,76.42948265260729,0.01759190425116914,0.3261652397072244,0.05393555814519093,0.9569865065819417,0.9865610166978851,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9865610166978851,0.0058760493923084595,FALSE,NS
Gene_0859,19.157569941752797,0.02966344801391819,0.5742926373518927,0.051652147502183936,0.9588058670652623,0.9878605903096641,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9878605903096641,0.005304339958087422,FALSE,NS
Gene_0809,137.7916914692238,0.013350604262871362,0.25719218360681795,0.051909059115424254,0.9586011558791466,0.9878605903096641,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9878605903096641,0.005304339958087422,FALSE,NS
Gene_0904,9.79905876298526,-0.043232031254118515,0.8841942268646744,-0.04889426999248567,0.9610035552860459,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_0438,11.574436094297198,0.03129297701975397,0.6865973186757225,0.04557689954296709,0.9636474815285757,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_2782,61.07848137918819,-0.019399206671959907,0.4007733077395177,-0.04840443786383201,0.9613939225488045,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_2675,42.89887214055128,0.019299282415963695,0.40594752697007674,0.04754132279117514,0.9620817967266925,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_0600,39.36948443722538,0.01821642807047133,0.38739358312157557,0.047023050623826355,0.9624948561057011,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_1859,54.482429708594665,0.017863314549539048,0.3698964201458203,0.048292747852214914,0.9614829341876018,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_1114,63.98259061053034,-0.01672924530131293,0.3742478692477167,-0.04470097674821964,0.964345655145573,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_0553,81.2121724372854,-0.01545752253945861,0.3212928984170723,-0.04811037721535041,0.9616282759619303,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_2416,86.04746006702172,0.014988252458154506,0.31919314070630134,0.0469566871800219,0.9625477480466922,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_2312,188.97308877790476,0.014814201279557668,0.3316711559882376,0.04466532893226036,0.9643740696074562,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_3247,263.6886482800303,-0.010385727049096462,0.2081294278550984,-0.04990032959840307,0.9602018146508982,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_3275,195.45165354021333,-0.009981955389924815,0.22049340035595819,-0.045270993933651686,0.9638913072135336,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_0475,839.2160560005776,-0.008966418883229623,0.19537896913775882,-0.04589244647364033,0.9633959746764681,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_0196,705.0124470974193,0.008891930180501818,0.17972542533587424,0.04947508213645572,0.9605406944496879,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_0913,916.512861532761,-0.008401288945289244,0.1847275428181077,-0.04547935200741336,0.9637252325777503,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_1990,1254.6254884592124,0.007772037562271512,0.1723768351538892,0.045087482638447536,0.9640375786843027,0.9889868648874609,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9889868648874609,0.0048094763955168615,FALSE,NS
Gene_2904,49.27863631949702,-0.01587687189196297,0.3656061022376513,-0.04342616765636665,0.965361818599529,0.989712783580149,Brain,Treatment vs Control,Brain | Treatment vs Control,0.989712783580149,0.0044908201538453535,FALSE,NS
Gene_3417,399.9329371250103,0.008975080731752056,0.2095080439821398,0.042838835975754545,0.9658300057595443,0.9899057682219562,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9899057682219562,0.004406145088320094,FALSE,NS
Gene_2812,67.88231918546374,-0.012789184719206956,0.30742181970831256,-0.0416014215625344,0.9668164399815097,0.9900558736677145,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9900558736677145,0.0043402953611918985,FALSE,NS
Gene_2053,287.51250791136624,-0.010131987957571566,0.23960504108718023,-0.04228620529684534,0.9662705420289586,0.9900558736677145,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9900558736677145,0.0043402953611918985,FALSE,NS
Gene_0861,1017.999185076851,-0.007738408637541822,0.1845777150032872,-0.041924934640154184,0.9665585389016479,0.9900558736677145,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9900558736677145,0.0043402953611918985,FALSE,NS
Gene_1066,21.132381982447427,0.024639365385598883,0.6048028176007663,0.040739501650045994,0.9675035699592119,0.9900593423926589,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9900593423926589,0.00433877378498222,FALSE,NS
Gene_2863,62.0869129447123,-0.013626474495218692,0.33609498429483503,-0.04054352231351671,0.9676598097593408,0.9900593423926589,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9900593423926589,0.00433877378498222,FALSE,NS
Gene_2614,631.3852561156793,0.007485598924211334,0.18362758931061388,0.040765110255568,0.9674831542080171,0.9900593423926589,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9900593423926589,0.00433877378498222,FALSE,NS
Gene_0928,24.829198384556747,-0.01925023414709868,0.5009346547568797,-0.03842863328439806,0.9693459317781451,0.99008214827452,Brain,Treatment vs Control,Brain | Treatment vs Control,0.99008214827452,0.004328769986067514,FALSE,NS
Gene_0970,41.87152977492588,-0.014300675084789157,0.37233244780460795,-0.03840835030390326,0.9693621033162864,0.99008214827452,Brain,Treatment vs Control,Brain | Treatment vs Control,0.99008214827452,0.004328769986067514,FALSE,NS
Gene_2587,62.08448340057261,0.014024053528998673,0.35628500380464445,0.03936189673783811,0.968601858350022,0.99008214827452,Brain,Treatment vs Control,Brain | Treatment vs Control,0.99008214827452,0.004328769986067514,FALSE,NS
Gene_3355,115.81051297023036,-0.01097371347589756,0.28031642340249074,-0.03914759378954053,0.9687727156727347,0.99008214827452,Brain,Treatment vs Control,Brain | Treatment vs Control,0.99008214827452,0.004328769986067514,FALSE,NS
Gene_1103,180.29351343532036,0.009084397277065533,0.23502005895321082,0.03865371031531444,0.9691664796211552,0.99008214827452,Brain,Treatment vs Control,Brain | Treatment vs Control,0.99008214827452,0.004328769986067514,FALSE,NS
Gene_0681,1417.935107018031,0.007587248065500619,0.18945389085952508,0.04004799284447717,0.9680548642033913,0.99008214827452,Brain,Treatment vs Control,Brain | Treatment vs Control,0.99008214827452,0.004328769986067514,FALSE,NS
Gene_0963,11.956190162137192,-0.025221861289519518,0.6840731842039155,-0.03687012131439014,0.9705885632790782,0.9906030607696825,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9906030607696825,0.004100334466494399,FALSE,NS
Gene_1224,281.61729251688166,-0.009677230356328899,0.2635798102628777,-0.03671461158833617,0.9707125581354495,0.9906030607696825,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9906030607696825,0.004100334466494399,FALSE,NS
Gene_2188,355.1031304098291,0.0076511418392053105,0.2068758720251861,0.03698421553130093,0.9704975913115316,0.9906030607696825,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9906030607696825,0.004100334466494399,FALSE,NS
Gene_1150,9.449037269223153,-0.02753120609080672,0.7768761460191933,-0.035438346552252795,0.9717302077769013,0.9913554572126725,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9913554572126725,0.0037705983634161847,FALSE,NS
Gene_3347,185.22780045445492,0.009065208031594267,0.26026161673573905,0.03483113701241154,0.9722143919436395,0.9915633371539397,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9915633371539397,0.0036795395545754315,FALSE,NS
Gene_3343,17.96120663607835,0.019530648628415286,0.5738214190579461,0.03403610945802465,0.972848356188993,0.991923814153483,Brain,Treatment vs Control,Brain | Treatment vs Control,0.991923814153483,0.0035216830508163093,FALSE,NS
Gene_3218,63.83067406398412,0.010615017509910748,0.31766660435822774,0.03341559158022275,0.973343176323049,0.9921422517954169,Brain,Treatment vs Control,Brain | Treatment vs Control,0.9921422517954169,0.0034260549217501493,FALSE,NS
